Id,SalePrice
1987,171536.4
1988,176849.75
1989,185868.45
1990,211849.25
1991,210990.57
1992,197255.75
1993,174300.11
1994,224186.2
1995,179424.5
1996,256345.49
1997,330690.14
1998,340679.49
1999,240719.66
2000,307503.63
2001,255662.84
2002,229563.93
2003,265989.24
2004,275952.16
2005,248988.98
2006,265273.56
2007,265253.04
2008,177428.75
2009,195970.57
2010,186547.97
2011,138638.31
2012,166063.04
2013,177300.15
2014,190926.31
2015,186595.75
2016,195817.62
2017,199453.57
2018,123556.5
2019,131143.0
2020,117969.28
2021,114372.28
2022,177527.0
2023,158264.0
2024,233360.03
2025,386664.38
2026,174333.45
2027,153786.31
2028,169579.27
2029,170696.65
2030,287245.44
2031,205351.39
2032,287348.75
2033,268420.11
2034,162405.69
2035,197637.19
2036,199708.55
2037,199022.69
2038,316969.91
2039,190651.98
2040,343696.4
2041,267147.28
2042,198911.28
2043,160789.1
2044,191542.24
2045,211452.55
2046,153026.3
2047,145134.24
2048,138930.78
2049,151662.55
2050,170102.05
2051,101208.0
2052,147397.84
2053,143181.5
2054,89296.0
2055,153811.45
2056,130213.75
2057,118143.25
2058,223347.93
2059,137867.0
2060,176324.56
2061,178522.05
2062,143326.34
2063,109871.0
2064,140579.39
2065,116888.0
2066,157632.0
2067,114837.64
2068,140124.2
2069,89460.5
2070,115224.08
2071,94736.0
2072,160553.5
2073,126968.7
2074,172728.82
2075,146132.0
2076,116908.0
2077,148805.82
2078,120096.64
2079,141294.5
2080,122572.5
2081,122633.54
2082,146671.95
2083,144305.37
2084,119641.0
2085,135797.6
2086,104069.5
2087,137673.44
2088,126690.18
2089,85391.0
2090,137826.35
2091,126327.32
2092,141963.0
2093,141472.61
2094,112938.42
2095,140703.87
2096,76459.0
2097,99243.0
2098,137715.0
2099,69155.0
2100,100373.0
2101,144489.63
2102,132969.58
2103,103552.0
2104,125477.05
2105,129361.91
2106,101957.54
2107,228394.05
2108,120089.5
2109,124852.25
2110,130410.84
2111,151025.87
2112,148720.5
2113,124162.58
2114,123051.02666666666
2115,152147.9
2116,123303.04
2117,151902.02
2118,115415.54
2119,113101.12
2120,116928.08
2121,91915.0
2122,114550.54
2123,89348.5
2124,154079.3
2125,151775.8
2126,162801.4
2127,165815.57
2128,137293.2
2129,108270.64
2130,146533.35
2131,141628.5
2132,134873.2
2133,130356.58
2134,119639.5
2135,102898.0
2136,80732.0
2137,123730.29
2138,135890.25
2139,156220.5
2140,135756.0
2141,134898.87
2142,130978.42
2143,150161.42666666667
2144,130403.98
2145,133776.5
2146,151553.0
2147,148380.75
2148,130338.37
2149,148785.27
2150,202852.85
2151,96596.0
2152,189305.44
2153,165706.2
2154,93823.0
2155,144328.81
2156,261193.09
2157,221946.21
2158,228913.35
2159,206366.22
2160,171686.28
2161,257647.79
2162,421923.55
2163,341953.2
2164,239285.87
2165,176461.6
2166,143332.16666666666
2167,212844.97
2168,212432.34
2169,179579.75
2170,225433.86
2171,151723.53
2172,144070.16
2173,164538.0
2174,243874.47
2175,291380.76
2176,276729.39
2177,258832.64
2178,209195.71
2179,135744.8333333333
2180,206606.36
2181,201038.45
2182,234064.12
2183,206325.49
2184,138136.92
2185,129571.78
2186,147501.53
2187,152246.6
2188,150237.8
2189,263036.73
2190,84528.0
2191,87083.5
2192,84713.0
2193,114216.64
2194,101718.64
2195,111105.5
2196,111878.92
2197,121798.5
2198,162025.95
2199,164793.9
2200,131579.5
2201,140645.29
2202,172087.28
2203,145725.58
2204,179380.9
2205,121862.34
2206,143604.1
2207,197203.22
2208,220784.66
2209,200337.5
2210,121562.92
2211,118022.32
2212,121275.08
2213,108946.0
2214,142377.6
2215,103177.64
2216,136161.6
2217,75214.0
2218,79530.0
2219,78759.5
2220,97134.64
2221,328314.05
2222,226924.28
2223,270458.98
2224,226298.11
2225,133223.2
2226,185478.15
2227,196583.89
2228,242633.9
2229,233142.55
2230,153437.14
2231,206412.83
2232,196091.9
2233,201545.26
2234,250163.12
2235,219429.94
2236,276938.82
2237,325256.96
2238,187343.32
2239,133983.0
2240,163920.68
2241,155788.0
2242,138040.37
2243,130714.15
2244,99335.5
2245,92557.0
2246,141668.84
2247,104206.0
2248,112144.64
2249,121921.2
2250,133616.6
2251,129440.99
2252,182972.97
2253,151169.32
2254,173923.13
2255,191310.3
2256,175493.57
2257,214459.25
2258,169392.86
2259,182598.55
2260,165631.0
2261,173791.13
2262,200565.28
2263,315001.5
2264,473033.47
2265,163509.3
2266,287272.67
2267,376985.83
2268,323199.99
2269,174259.28
2270,174175.9
2271,220814.65
2272,196907.75
2273,166870.5
2274,174663.0
2275,175220.2
2276,171771.5
2277,176791.55
2278,156278.03
2279,128522.05
2280,117604.75
2281,188209.67
2282,196791.02
2283,93270.0
2284,119341.14
2285,149389.78
2286,121570.0
2287,340911.17
2288,295076.87
2289,372717.7
2290,423744.87
2291,314871.34
2292,402350.38
2293,443628.4
2294,402629.71
2295,450911.97
2296,330079.29
2297,290209.68
2298,330259.6
2299,397629.86
2300,313856.97
2301,260542.42
2302,232285.15
2303,266655.25
2304,260245.01
2305,190954.58
2306,187007.2
2307,196186.45
2308,222173.18
2309,283559.83
2310,212453.23
2311,183142.5
2312,176556.83
2313,178837.12
2314,176174.39
2315,178719.24
2316,178503.39
2317,187301.72
2318,179284.77
2319,178442.59
2320,176061.04
2321,227647.23
2322,166467.55
2323,166582.0
2324,158770.14
2325,226827.66
2326,160165.18
2327,205323.7
2328,212466.95
2329,186726.6
2330,187605.5
2331,369523.71
2332,390909.71
2333,310041.65
2334,259285.97
2335,246520.57
2336,313716.59
2337,224983.47
2338,261452.37
2339,238423.66
2340,386591.79
2341,224308.9
2342,240666.9
2343,216960.66
2344,230959.53
2345,254377.19
2346,229365.87
2347,212120.5
2348,227430.29
2349,165359.02
2350,288170.14
2351,289305.21
2352,261021.27
2353,248133.25
2354,135693.62333333332
2355,139920.64
2356,152459.44
2357,202754.21
2358,204850.88
2359,136291.79
2360,121895.0
2361,139344.06
2362,268073.91
2363,141233.63
2364,157712.5
2365,226094.38
2366,172978.98
2367,246680.79
2368,203453.37
2369,236242.91
2370,171007.5
2371,171569.53
2372,200285.99
2373,255386.7
2374,278243.46
2375,242563.38
2376,280735.55
2377,377703.39
2378,143641.0
2379,183136.0
2380,152604.95
2381,161341.05
2382,183987.11
2383,217773.18
2384,237208.68
2385,155808.5
2386,133279.5
2387,128170.5
2388,100850.0
2389,124851.6
2390,140228.6
2391,142158.0
2392,122521.5
2393,163345.85
2394,145269.5
2395,195381.1
2396,152252.5
2397,214471.25
2398,131136.5
2399,64161.0
2400,61592.0
2401,109208.28
2402,135506.1
2403,135537.3
2404,140842.5
2405,160431.0
2406,129199.5
2407,122630.0
2408,151505.5
2409,142396.28
2410,160371.5
2411,119223.5
2412,150361.37
2413,132256.28
2414,131637.32
2415,135538.1
2416,124465.0
2417,125019.75
2418,126395.16666666669
2419,134394.05
2420,118093.5
2421,139776.81
2422,117726.0
2423,132585.87
2424,148737.14
2425,285379.73
2426,150908.34
2427,137566.54
2428,167816.18
2429,121888.5
2430,125470.16666666666
2431,107360.0
2432,131904.25
2433,144856.54
2434,134973.37
2435,144321.0
2436,103230.0
2437,115303.5
2438,124995.04
2439,125205.24
2440,131033.0
2441,100299.04
2442,111460.58
2443,117300.5
2444,129978.2
2445,94022.14
2446,137951.87
2447,201764.88
2448,155622.4
2449,118260.12
2450,147914.21
2451,133125.54
2452,196883.3
2453,99745.5
2454,110024.78
2455,118266.37
2456,134885.84
2457,121984.04
2458,120374.64
2459,112261.0
2460,138479.0
2461,120966.0
2462,140141.46
2463,114382.5
2464,189597.39
2465,142424.5
2466,127967.34
2467,141806.22
2468,91252.0
2469,99024.0
2470,158477.05
2471,185550.65
2472,172651.74
2473,127392.3
2474,106453.87
2475,218216.07
2476,118859.4
2477,124796.03
2478,174060.5
2479,112075.5
2480,154064.54
2481,115126.5
2482,132292.5
2483,119346.5
2484,128052.0
2485,124597.5
2486,148978.46
2487,192846.99
2488,139378.33
2489,152380.34
2490,145720.79
2491,93667.0
2492,182805.44
2493,133030.75
2494,155717.55
2495,108073.0
2496,237562.36
2497,155454.37
2498,115952.5
2499,94757.5
2500,135421.2
2501,146984.5
2502,145067.05
2503,133467.41
2504,222570.53
2505,209537.07
2506,264906.78
2507,376774.01
2508,263624.56
2509,226176.15
2510,236311.65
2511,186961.71
2512,210362.87
2513,223726.28
2514,212384.36
2515,148031.03
2516,167289.6
2517,141761.51666666666
2518,139342.85
2519,226104.29
2520,204602.4
2521,192929.17
2522,213037.36
2523,120873.5
2524,140912.01
2525,146978.37
2526,143835.09
2527,115581.14
2528,124509.0
2529,127963.85
2530,123838.28
2531,220648.28
2532,225814.36
2533,199129.73
2534,248410.53
2535,309958.12
2536,235343.34
2537,213668.64
2538,174500.23
2539,178707.02
2540,194627.38
2541,177672.95
2542,166150.06
2543,131742.0
2544,139971.0
2545,136935.87
2546,145056.0
2547,142855.06333333332
2548,158526.75
2549,160891.01
2550,391231.49
2551,142879.25
2552,127602.0
2553,84703.0
2554,121371.63
2555,107166.0
2556,98782.14
2557,113388.54
2558,161038.0
2559,136610.05
2560,132997.95
2561,101397.5
2562,124499.32
2563,141215.54
2564,171999.87
2565,102752.0
2566,155349.74
2567,141624.33
2568,191250.0
2569,187369.5
2570,123796.28
2571,216357.14
2572,157672.42
2573,208721.99
2574,254585.23
2575,136268.0
2576,134339.21
2577,153438.61
2578,94386.0
2579,87808.0
2580,134583.59
2581,144734.38
2582,124035.0
2583,270700.74
2584,164448.06
2585,206812.09
2586,219140.37
2587,190358.45
2588,139788.5
2589,147196.03333333333
2590,198789.7
2591,220908.9
2592,223423.25
2593,258005.49
2594,179965.9
2595,203955.87
2596,306879.06
2597,195219.27
2598,263119.83
2599,350106.16
2600,162976.37
2601,144709.42
2602,90990.0
2603,91703.0
2604,94140.0
2605,93941.64
2606,149909.53
2607,180298.55
2608,223739.33
2609,153245.46
2610,101929.0
2611,171809.7
2612,152924.71
2613,117979.64
2614,125553.53
2615,155877.0
2616,134559.14
2617,174715.89
2618,209158.03
2619,210879.46
2620,181053.15
2621,179142.05
2622,193997.45
2623,244734.62
2624,284350.46
2625,358902.28
2626,170300.85
2627,172159.33
2628,400383.38
2629,493863.75
2630,325822.48
2631,429696.13
2632,392581.72
2633,302886.01
2634,318661.33
2635,155194.13
2636,183758.37
2637,160174.9
2638,239579.32
2639,177187.29
2640,153051.0
2641,109139.24
2642,197723.9
2643,117858.08
2644,134003.1
2645,96411.0
2646,94223.64
2647,95836.0
2648,145946.0
2649,145003.42
2650,145897.88
2651,153272.03
2652,414037.53
2653,255768.91
2654,260980.07
2655,356165.0
2656,293529.26
2657,323674.31
2658,282329.34
2659,278932.03
2660,324659.5
2661,327732.73
2662,323743.76
2663,263699.46
2664,276426.96
2665,310186.6
2666,284607.39
2667,169197.29
2668,174787.22
2669,198269.51
2670,276843.14
2671,179880.1
2672,184247.39
2673,199569.65
2674,188314.85
2675,163627.33
2676,181275.35
2677,190535.4
2678,248772.59
2679,249798.66
2680,262746.8
2681,393998.26
2682,311629.26
2683,483958.77
2684,297552.49
2685,316012.82
2686,254478.97
2687,276682.15
2688,236253.42
2689,214787.18
2690,406448.82
2691,208122.62
2692,136362.36
2693,225345.53
2694,138275.49999999997
2695,192744.29
2696,179818.6
2697,203917.13
2698,198178.77
2699,192586.08
2700,170789.34
2701,163301.65
2702,131769.0
2703,138518.92
2704,148871.13
2705,122380.0
2706,120977.5
2707,129436.0
2708,129661.0
2709,89636.0
2710,122732.0
2711,290464.47
2712,355962.2
2713,166271.68
2714,149192.21
2715,171423.37
2716,139161.7
2717,183081.8
2718,244187.72
2719,151083.45
2720,157962.5
2721,147470.84
2722,154274.37
2723,143450.80333333332
2724,125011.0
2725,131534.89
2726,147706.87
2727,168827.22
2728,164996.4
2729,151614.0
2730,142290.76
2731,105426.5
2732,117934.75
2733,156118.5
2734,159805.5
2735,127081.84
2736,150524.72
2737,121747.14
2738,155214.8
2739,161343.0
2740,135734.0
2741,138782.68
2742,156104.0
2743,144993.21
2744,152783.0
2745,136704.0
2746,131900.75
2747,126227.32
2748,124115.68
2749,128990.5
2750,132328.0
2751,127364.25
2752,196768.4
2753,153867.34
2754,257599.86
2755,139271.5
2756,100167.64
2757,94095.0
2758,94614.0
2759,151594.5
2760,137741.55
2761,149993.1
2762,149085.16
2763,187218.75
2764,131911.0
2765,242452.2
2766,160276.37
2767,83965.5
2768,133717.55
2769,128734.87
2770,151855.0
2771,122479.0
2772,117415.68
2773,168262.44
2774,143326.92
2775,134517.5
2776,150659.9
2777,146692.5
2778,86170.5
2779,138331.2
2780,108379.58
2781,95789.0
2782,105368.92
2783,113482.28
2784,122741.25
2785,142087.37
2786,78741.0
2787,123759.5
2788,78666.0
2789,199521.66
2790,91807.5
2791,134683.6
2792,84871.0
2793,184897.84
2794,108429.0
2795,120541.68
2796,104591.0
2797,212147.55
2798,112596.37
2799,125878.72
2800,79347.0
2801,116335.0
2802,121735.0
2803,185876.84
2804,115633.14
2805,89088.0
2806,92252.64
2807,148005.24333333332
2808,150222.75
2809,130194.5
2810,129486.25
2811,155393.5
2812,152297.6
2813,171163.96
2814,179357.06
2815,105309.0
2816,245546.36
2817,149256.09
2818,125145.0
2819,160478.5
2820,145907.5
2821,113775.0
2822,185766.4
2823,306839.17
2824,175751.8
2825,131507.0
2826,135129.0
2827,144151.5
2828,232547.06
2829,198742.72
2830,233355.77
2831,192141.17
2832,229266.77
2833,263814.11
2834,230232.57
2835,224099.63
2836,186415.32
2837,157212.05
2838,150228.68
2839,180363.38
2840,193700.45
2841,198790.08
2842,220009.64
2843,151318.66
2844,163050.0
2845,125147.14
2846,208233.31
2847,195302.75
2848,204268.52
2849,214709.35
2850,255005.15
2851,237872.15
2852,224325.58
2853,227100.4
2854,137855.84
2855,199052.81
2856,203784.86
2857,182625.35
2858,194678.55
2859,128656.65
2860,119049.42
2861,139303.5
2862,191879.42
2863,110121.28
2864,250525.94
2865,142170.0
2866,136824.25
2867,98305.0
2868,126270.5
2869,131313.87
2870,148523.0
2871,87029.0
2872,66984.5
2873,118831.37
2874,141265.5
2875,134142.13
2876,155878.03
2877,128066.12
2878,174899.5
2879,133044.0
2880,100970.0
2881,154794.35
2882,158011.87
2883,168462.45
2884,181988.5
2885,179041.5
2886,173398.4
2887,114667.5
2888,135524.59
2889,67539.5
2890,88315.0
2891,150656.9
2892,70695.5
2893,112796.12
2894,66870.0
2895,289729.5
2896,265041.94
2897,196782.55
2898,178381.25
2899,233054.18
2900,159804.0
2901,203052.87
2902,192636.16
2903,313095.28
2904,332458.44
2905,93630.0
2906,189226.91
2907,99184.0
2908,133711.64
2909,149998.26
2910,82504.0
2911,90166.64
2912,157463.5
2913,92802.0
2914,91354.64
2915,92015.64
2916,91221.64
2917,170767.55
2918,118183.28
2919,219280.55
